Index,Node1,Node2
1,Shares of Corixa fell 12 cents to $6.88 as of 3:59 p.m.,"Corixa stock plummeted by 12 cents, reaching $6.88 at 3:59 p.m."
1,Shares of Corixa fell 12 cents to $6.88 as of 3:59 p.m.,The price of Corixa shares fell to $6.88 after a 12-cent decline.
1,Shares of Corixa fell 12 cents to $6.88 on the Nasdaq stock market.,Corixa stock declined by 12 cents to $6.88 on the Nasdaq exchange.
1,Shares of Corixa fell 12 cents to $6.88 on the Nasdaq stock market.,Corixa shares dropped 12 cents to $6.88 on the Nasdaq stock exchange.
1,Shares of Corixa fell 12 cents to $6.88 on the Nasdaq stock market.,Nasdaq-listed Corixa stock plummeted 12 cents to $6.88.
1,Shares of Corixa fell 12 cents to $6.88 on the Nasdaq stock market.,Corixa's stock price sank 12 cents to $6.88 on the Nasdaq.
1,Shares of Corixa fell 12 cents to $6.88 on the Nasdaq stock market.,The value of Corixa shares decreased by 12 cents to $6.88 on Nasdaq.
1,At the time federal investigators were looking into how CFSB allocated shares of initial public stock offerings.,Federal officials were scrutinizing CFSB's distribution of IPO shares at the time.
1,At the time federal investigators were looking into how CFSB allocated shares of initial public stock offerings.,"During that period, federal investigators were probing CFSB's allocation of IPO stocks."
1,At the time federal investigators were looking into how CFSB allocated shares of initial public stock offerings.,Federal agents were examining CFSB's handling of initial public stock offerings' share distribution.
1,At the time federal investigators were looking into how CFSB allocated shares of initial public stock offerings.,"As part of an inquiry, federal authorities were examining the way CFSB doled out IPO shares."
1,At the time federal investigators were looking into how CFSB allocated shares of initial public stock offerings.,Federal investigators were looking into CFSB's procedures for allocating shares of newly public companies.
1,A federal grand jury and the Securities and Exchange Commission were looking into how the company allocated shares of initial public stock offerings.,A federal grand jury and the Securities and Exchange Commission were investigating the company's practices regarding the distribution of initial public stock offerings.
1,A federal grand jury and the Securities and Exchange Commission were looking into how the company allocated shares of initial public stock offerings.,The Securities and Exchange Commission and a federal grand jury were scrutinizing the company's method of allocating shares in initial public stock offerings.
1,A federal grand jury and the Securities and Exchange Commission were looking into how the company allocated shares of initial public stock offerings.,A federal grand jury and regulatory authorities were probing the company's internal procedures for allocating shares in initial public stock offerings.
1,A federal grand jury and the Securities and Exchange Commission were looking into how the company allocated shares of initial public stock offerings.,The Securities and Exchange Commission and a federal grand jury were looking into the company's allocation of shares in initial public stock offerings.
1,A federal grand jury and the Securities and Exchange Commission were looking into how the company allocated shares of initial public stock offerings.,A federal grand jury and the Securities and Exchange Commission were examining the company's processes for distributing shares in initial public stock offerings.
1,Qanbar said the council members would possibly elect a chairman later Sunday.,Qanbar predicted that the council members might choose a chairman at some point on Sunday.
1,Qanbar said the council members would possibly elect a chairman later Sunday.,Qanbar indicated that the council members would likely vote for a chairman later that day.
1,Qanbar said the council members would possibly elect a chairman later Sunday.,"According to Qanbar, the council members may decide on a chairman by the end of Sunday."
1,Qanbar said the council members would possibly elect a chairman later Sunday.,Qanbar suggested that the council members could select a chairman later in the day.
1,Qanbar said the council members would possibly elect a chairman later Sunday.,Qanbar stated that there was a possibility the council members would elect a chairman later on Sunday.
1,US authorities have said the council would include 20 to 25 members.,US authorities have announced a council that will feature between 20 and 25 participants.
1,US authorities have said the council would include 20 to 25 members.,The US authorities have stated that the council will consist of approximately 20-25 individuals.
1,US authorities have said the council would include 20 to 25 members.,US authorities have indicated the proposed council will comprise 20 to 25 members.
1,US authorities have said the council would include 20 to 25 members.,US authorities have confirmed that the proposed council will have 20 to 25 seats.
1,US authorities have said the council would include 20 to 25 members.,The US authorities have revealed that the council will comprise between 20 and 25 members.
1,October heating oil futures settled .85 cent lower at 69.89 cents a gallon.,Heating oil futures for October closed at 69.89 cents a gallon after a decline of 0.85 cents.
1,October heating oil futures settled .85 cent lower at 69.89 cents a gallon.,"October's heating oil futures contract ended the day at 69.89 cents per gallon, down 0.85 cents."
1,October heating oil futures settled .85 cent lower at 69.89 cents a gallon.,"The price of October heating oil futures declined by 0.85 cents, settling at 69.89 cents per gallon."
1,October heating oil futures settled .85 cent lower at 69.89 cents a gallon.,"Heating oil futures for October fell to 69.89 cents a gallon, marking a decrease of 0.85 cents."
1,October heating oil futures settled .85 cent lower at 69.89 cents a gallon.,"October's heating oil futures price dropped to 69.89 cents per gallon, a decline of 0.85 cents."
